OBJECTID,Join_Count,TARGET_FID,JOIN_FID,FID_LandCover_Elicott,Id,gridcode,FID_soils,AREASYMBOL,SPATIALVER,MUSYM,MUKEY,HydroSG,CN,Land_Cover,Acres,Percent_Area,compositeCN,Id_1,gridcode_1,Shape_Length_1,Shape_Area_1,Shape_Length,Shape_Area
946,1,946,36,411,521962,22,164,MD027,6,GoB,793004,C,79,"Developed, Low Intensity",0.0666650,0.0000281,0.0022204,36,28,4927.229005391389364,896810.290154449874535,92.320851284757623,269.783644103762583
947,1,947,22,412,521963,23,8,MD027,6,Co,792809,C,79,"Developed, Medium Intensity",0.4447897,0.0001875,0.0148148,22,24,352.416915365554928,6039.263473558241458,180.000000001862645,1800.000000055879354
948,1,948,31,413,522139,43,115,MD027,6,LeC,793014,C,73,Mixed Forest,0.0242726,0.0000102,0.0007471,31,23,2384.870074047698381,274914.195571846503299,64.203586033147161,98.227694814619355
949,1,949,31,413,522139,43,206,MD027,6,WcB,793659,D,79,Mixed Forest,0.1981222,0.0000835,0.0065989,31,23,2384.870074047698381,274914.195571846503299,112.282604244139378,801.772305185380674
950,1,950,25,414,522140,23,10,MD027,6,LmB,793427,C,79,"Developed, Medium Intensity",0.4447897,0.0001875,0.0148148,25,19,1996.258459687166123,184420.327638212009333,180.000000005587935,1800.000000139698386
951,1,951,36,415,522141,21,71,MD027,6,GfC,792987,A,49,"Developed, Open Space",0.0980110,0.0000413,0.0020248,36,28,4927.229005391389364,896810.290154449874535,96.731699584802641,396.636646947404984
952,1,952,36,415,522141,21,130,MD027,6,GfB,792986,A,49,"Developed, Open Space",0.0444064,0.0000187,0.0009174,36,28,4927.229005391389364,896810.290154449874535,77.471162907823157,179.706126517581225
953,1,953,36,416,522142,71,130,MD027,6,GfB,792986,A,39,Herbaceuous,0.0561498,0.0000237,0.0009233,36,28,4927.229005391389364,896810.290154449874535,90.225042538830365,227.230357006376835
954,1,954,36,416,522142,71,167,MD027,6,MgD,793438,B,61,Herbaceuous,0.0960372,0.0000405,0.0024699,36,28,4927.229005391389364,896810.290154449874535,84.288618761957864,388.648820963155913
955,1,955,23,417,522143,21,53,MD027,6,MgD,793438,B,69,"Developed, Open Space",0.7448254,0.0003140,0.0216680,23,22,1185.510333198350054,41232.693552733733668,258.137753250147000,3014.201539621233678
956,1,956,36,417,522143,21,92,MD027,6,MgF,793439,B,69,"Developed, Open Space",1.6000003,0.0006746,0.0465461,36,28,4927.229005391389364,896810.290154449874535,352.674024716568567,6474.971270687919059
957,1,957,36,417,522143,21,164,MD027,6,GoB,793004,C,79,"Developed, Open Space",0.4281598,0.0001805,0.0142609,36,28,4927.229005391389364,896810.290154449874535,237.532653108480105,1732.701117070850614
958,1,958,30,418,522144,22,8,MD027,6,Co,792809,C,79,"Developed, Low Intensity",0.2134791,0.0000900,0.0071104,30,24,1782.880544236458036,101665.454445889845374,115.551232591350470,863.919430780336370
959,1,959,30,418,522144,22,120,MD027,6,MgD,793438,B,69,"Developed, Low Intensity",0.0089157,0.0000038,0.0002594,30,24,1782.880544236458036,101665.454445889845374,29.871819945131342,36.080569303482584
960,1,960,27,419,522145,24,8,MD027,6,Co,792809,C,,"Developed, High Intensity",1.2324017,0.0005196,,27,25,944.511334172577563,51280.071391975972801,300.148733002623658,4987.352631127079803
961,1,961,27,419,522145,24,158,MD027,6,MgF,793439,B,,"Developed, High Intensity",0.2214243,0.0000934,,27,25,944.511334172577563,51280.071391975972801,212.833156088764326,896.072169602324379
962,1,962,27,419,522145,24,162,MD027,6,MgF,793439,B,,"Developed, High Intensity",0.0015952,0.0000007,,27,25,944.511334172577563,51280.071391975972801,14.765475097479012,6.455570453043882
963,1,963,31,420,522321,41,193,MD027,6,LoC,793429,C,73,Deciduous Forest,0.0440366,0.0000186,0.0013553,31,23,2384.870074047698381,274914.195571846503299,68.655071166272791,178.209663481557101
964,1,964,31,420,522321,41,206,MD027,6,WcB,793659,D,79,Deciduous Forest,0.1783583,0.0000752,0.0059407,31,23,2384.870074047698381,274914.195571846503299,109.617101226862104,721.790336462563573
965,1,965,36,421,522322,23,10,MD027,6,LmB,793427,C,79,"Developed, Medium Intensity",0.6663064,0.0002809,0.0221930,36,28,4927.229005391389364,896810.290154449874535,238.480794090456754,2696.446200060441697
966,1,966,36,421,522322,23,71,MD027,6,GfC,792987,A,49,"Developed, Medium Intensity",0.0008782,0.0000004,0.0000181,36,28,4927.229005391389364,896810.290154449874535,9.356993458844201,3.553799939558434
967,1,967,36,422,522323,22,10,MD027,6,LmB,793427,C,79,"Developed, Low Intensity",1.6973313,0.0007156,0.0565338,36,28,4927.229005391389364,896810.290154449874535,474.365691555331466,6868.855870836650865
968,1,968,36,422,522323,22,71,MD027,6,GfC,792987,A,49,"Developed, Low Intensity",0.4471018,0.0001885,0.0092367,36,28,4927.229005391389364,896810.290154449874535,201.566961173208597,1809.356829762141842
969,1,969,36,422,522323,22,130,MD027,6,GfB,792986,A,49,"Developed, Low Intensity",0.1413075,0.0000596,0.0029193,36,28,4927.229005391389364,896810.290154449874535,99.441190685431536,571.851250745798779
970,1,970,36,422,522323,22,167,MD027,6,MgD,793438,B,69,"Developed, Low Intensity",0.0046385,0.0000020,0.0001349,36,28,4927.229005391389364,896810.290154449874535,23.381427604118908,18.771497665399767
971,1,971,36,423,522324,43,164,MD027,6,GoB,793004,C,73,Mixed Forest,0.2223948,0.0000938,0.0068448,36,28,4927.229005391389364,896810.290154449874535,120.000000005587935,900.000000083819032
972,1,972,36,424,522325,21,120,MD027,6,MgD,793438,B,69,"Developed, Open Space",0.0623763,0.0000263,0.0018146,36,28,4927.229005391389364,896810.290154449874535,75.096698587794748,252.428048616542839
973,1,973,36,424,522325,21,154,MD027,6,MgF,793439,B,69,"Developed, Open Space",0.0310366,0.0000131,0.0009029,36,28,4927.229005391389364,896810.290154449874535,63.142979470982752,125.600548320555419
974,1,974,36,424,522325,21,164,MD027,6,GoB,793004,C,79,"Developed, Open Space",0.1289819,0.0000544,0.0042961,36,28,4927.229005391389364,896810.290154449874535,96.460924125866754,521.971403090841363
975,1,975,36,425,522326,43,8,MD027,6,Co,792809,C,73,Mixed Forest,0.0452279,0.0000191,0.0013920,36,28,4927.229005391389364,896810.290154449874535,62.633393681007689,183.030616064744891
976,1,976,36,425,522326,43,120,MD027,6,MgD,793438,B,60,Mixed Forest,0.3686307,0.0001554,0.0093252,36,28,4927.229005391389364,896810.290154449874535,158.027045666738786,1491.795422549496379
977,1,977,36,425,522326,43,164,MD027,6,GoB,793004,C,73,Mixed Forest,0.2533260,0.0001068,0.0077968,36,28,4927.229005391389364,896810.290154449874535,139.238507605066502,1025.173961413698407
978,1,978,30,426,522327,22,8,MD027,6,Co,792809,C,79,"Developed, Low Intensity",0.0036206,0.0000015,0.0001206,30,24,1782.880544236458036,101665.454445889845374,17.945423462061932,14.651907448163177
979,1,979,30,426,522327,22,91,MD027,6,MgF,793439,B,69,"Developed, Low Intensity",0.1387968,0.0000585,0.0040378,30,24,1782.880544236458036,101665.454445889845374,107.713105778253549,561.690866063959106
980,1,980,31,427,522492,41,11,MD027,6,LmB,793427,C,73,Deciduous Forest,1.2780989,0.0005389,0.0393370,31,23,2384.870074047698381,274914.195571846503299,613.995184367667207,5172.283050025198463
981,1,981,31,427,522492,41,14,MD027,6,LrF,793431,C,73,Deciduous Forest,4.1535616,0.0017512,0.1278374,31,23,2384.870074047698381,274914.195571846503299,1180.366436339455504,16808.867658139646664
982,1,982,31,427,522492,41,16,MD027,6,LrF,793431,C,73,Deciduous Forest,7.6594276,0.0032293,0.2357402,31,23,2384.870074047698381,274914.195571846503299,1164.745766760296192,30996.604568528808159
983,1,983,14,427,522492,41,18,MD027,6,LrD,793430,C,73,Deciduous Forest,1.7156987,0.0007234,0.0528054,14,13,891.318021916645421,21989.439515995232796,563.779365305458214,6943.186593577203894
984,1,984,31,427,522492,41,19,MD027,6,LrD,793430,C,73,Deciduous Forest,7.1539164,0.0030162,0.2201817,31,23,2384.870074047698381,274914.195571846503299,1426.852762196309868,28950.871790319321008
985,1,985,31,427,522492,41,41,MD027,6,LoB,793428,C,73,Deciduous Forest,1.9734631,0.0008320,0.0607388,31,23,2384.870074047698381,274914.195571846503299,679.585723899207210,7986.321708322249833
986,1,986,31,427,522492,41,115,MD027,6,LeC,793014,C,73,Deciduous Forest,0.5211012,0.0002197,0.0160383,31,23,2384.870074047698381,274914.195571846503299,385.307314193038337,2108.821897687692854
987,1,987,31,427,522492,41,178,MD027,6,UuB,816903,D,79,Deciduous Forest,0.3929296,0.0001657,0.0130875,31,23,2384.870074047698381,274914.195571846503299,238.412460534197805,1590.129728562718810
988,1,988,18,427,522492,41,193,MD027,6,LoC,793429,C,73,Deciduous Forest,1.4273734,0.0006018,0.0439314,18,16,1551.262302386482588,98072.132435787672875,452.468432377335034,5776.375094063858342
989,1,989,31,427,522492,41,206,MD027,6,WcB,793659,D,79,Deciduous Forest,6.1644588,0.0025990,0.2053225,31,23,2384.870074047698381,274914.195571846503299,2010.144295603911587,24946.679646004264214
990,1,990,31,428,522493,41,41,MD027,6,LoB,793428,C,73,Deciduous Forest,0.0534444,0.0000225,0.0016449,31,23,2384.870074047698381,274914.195571846503299,63.311004729503495,216.281957569820804
991,1,991,31,428,522493,41,115,MD027,6,LeC,793014,C,73,Deciduous Forest,0.3909279,0.0001648,0.0120319,31,23,2384.870074047698381,274914.195571846503299,170.796541358261408,1582.029111484310988
992,1,992,31,428,522493,41,206,MD027,6,WcB,793659,D,79,Deciduous Forest,0.0004173,0.0000002,0.0000139,31,23,2384.870074047698381,274914.195571846503299,11.228128473629551,1.688930834109646
993,1,993,31,429,522494,43,115,MD027,6,LeC,793014,C,73,Mixed Forest,1.3456951,0.0005674,0.0414175,31,23,2384.870074047698381,274914.195571846503299,352.658205784170320,5445.834852302135005
994,1,994,31,429,522494,43,206,MD027,6,WcB,793659,D,79,Mixed Forest,0.2400292,0.0001012,0.0079948,31,23,2384.870074047698381,274914.195571846503299,175.373471825170213,971.363519622396666
995,1,995,36,430,522495,22,10,MD027,6,LmB,793427,C,79,"Developed, Low Intensity",0.1204944,0.0000508,0.0040134,36,28,4927.229005391389364,896810.290154449874535,93.646810847523668,487.623706177113661
996,1,996,36,430,522495,22,167,MD027,6,MgD,793438,B,69,"Developed, Low Intensity",0.1019004,0.0000430,0.0029644,36,28,4927.229005391389364,896810.290154449874535,88.630316692593553,412.376293850825959
997,1,997,36,431,522496,71,51,MD027,6,MgD,793438,B,61,Herbaceuous,0.0179443,0.0000076,0.0004615,36,28,4927.229005391389364,896810.290154449874535,45.181829856766100,72.617894907636114
998,1,998,36,431,522496,71,130,MD027,6,GfB,792986,A,39,Herbaceuous,0.7162722,0.0003020,0.0117776,36,28,4927.229005391389364,896810.290154449874535,223.528156758773008,2898.650888641747770
999,1,999,36,431,522496,71,167,MD027,6,MgD,793438,B,61,Herbaceuous,0.1838681,0.0000775,0.0047288,36,28,4927.229005391389364,896810.290154449874535,132.573384689762662,744.087661573473724
1000,1,1000,36,432,522497,43,120,MD027,6,MgD,793438,B,60,Mixed Forest,0.0760689,0.0000321,0.0019243,36,28,4927.229005391389364,896810.290154449874535,83.590092953600319,307.839992824004867
1001,1,1001,36,432,522497,43,154,MD027,6,MgF,793439,B,60,Mixed Forest,0.1449854,0.0000611,0.0036677,36,28,4927.229005391389364,896810.290154449874535,95.914416495970897,586.735150363509888
1002,1,1002,36,432,522497,43,164,MD027,6,GoB,793004,C,73,Mixed Forest,0.0013405,0.0000006,0.0000413,36,28,4927.229005391389364,896810.290154449874535,11.728741610377213,5.424856840424964
1003,1,1003,30,433,522498,24,8,MD027,6,Co,792809,C,,"Developed, High Intensity",1.9993619,0.0008430,,30,24,1782.880544236458036,101665.454445889845374,395.754809584517659,8091.130455069005620
1004,1,1004,30,433,522498,24,120,MD027,6,MgD,793438,B,,"Developed, High Intensity",0.0021917,0.0000009,,30,24,1782.880544236458036,101665.454445889845374,16.520667763772934,8.869545242277521
1005,1,1005,30,434,522499,22,8,MD027,6,Co,792809,C,79,"Developed, Low Intensity",0.4015845,0.0001693,0.0133758,30,24,1782.880544236458036,101665.454445889845374,263.264162818472528,1625.154863030138131
1006,1,1006,30,434,522499,22,91,MD027,6,MgF,793439,B,69,"Developed, Low Intensity",0.6464016,0.0002725,0.0188047,30,24,1782.880544236458036,101665.454445889845374,230.707196680405502,2615.894755159672059
1007,1,1007,30,434,522499,22,120,MD027,6,MgD,793438,B,69,"Developed, Low Intensity",0.2863829,0.0001207,0.0083313,30,24,1782.880544236458036,101665.454445889845374,200.328219694599056,1158.950381945656090
1008,1,1008,27,435,522500,22,158,MD027,6,MgF,793439,B,69,"Developed, Low Intensity",0.0745869,0.0000314,0.0021698,27,25,944.511334172577563,51280.071391975972801,84.564655420379253,301.842367159508797
1009,1,1009,26,436,522691,42,41,MD027,6,LoB,793428,C,73,Evergreen Forest,0.9490011,0.0004001,0.0292081,26,20,1764.866757515807194,147307.671986452449346,306.674494614149467,3840.471299592567448
1010,1,1010,26,437,522692,41,41,MD027,6,LoB,793428,C,73,Deciduous Forest,0.0541587,0.0000228,0.0016669,26,20,1764.866757515807194,147307.671986452449346,97.552286579172019,219.172333420500138
1011,1,1011,31,438,522693,43,41,MD027,6,LoB,793428,C,73,Mixed Forest,0.1789578,0.0000755,0.0055079,31,23,2384.870074047698381,274914.195571846503299,109.228296503892466,724.216730514675419
1012,1,1012,31,438,522693,43,115,MD027,6,LeC,793014,C,73,Mixed Forest,0.0434370,0.0000183,0.0013369,31,23,2384.870074047698381,274914.195571846503299,70.053103279790193,175.783269485324524
1013,1,1013,36,439,522694,22,10,MD027,6,LmB,793427,C,79,"Developed, Low Intensity",0.1378004,0.0000581,0.0045898,36,28,4927.229005391389364,896810.290154449874535,102.885149535138623,557.658265009266756
1014,1,1014,36,439,522694,22,192,MD027,6,LoC,793429,C,79,"Developed, Low Intensity",0.0143867,0.0000061,0.0004792,36,28,4927.229005391389364,896810.290154449874535,44.825746460344405,58.220913008352404
1015,1,1015,25,440,522695,22,10,MD027,6,LmB,793427,C,79,"Developed, Low Intensity",6.6787367,0.0028158,0.2224517,25,19,1996.258459687166123,184420.327638212009333,956.745495721452130,27027.889326963377243
1016,1,1016,36,440,522695,22,17,MD027,6,LrF,793431,C,79,"Developed, Low Intensity",0.3383456,0.0001427,0.0112694,36,28,4927.229005391389364,896810.290154449874535,196.509743147175158,1369.236009718546029
1017,1,1017,25,440,522695,22,52,MD027,6,MgD,793438,B,69,"Developed, Low Intensity",0.0259431,0.0000109,0.0007547,25,19,1996.258459687166123,184420.327638212009333,59.588980914557162,104.987994341075392
1018,1,1018,36,441,522696,21,10,MD027,6,LmB,793427,C,79,"Developed, Open Space",0.1134486,0.0000478,0.0037787,36,28,4927.229005391389364,896810.290154449874535,127.904839713536660,459.110247396125146
1019,1,1019,36,441,522696,21,71,MD027,6,GfC,792987,A,49,"Developed, Open Space",0.1019566,0.0000430,0.0021063,36,28,4927.229005391389364,896810.290154449874535,158.209077103436016,412.603763923184829
1020,1,1020,36,441,522696,21,130,MD027,6,GfB,792986,A,49,"Developed, Open Space",0.1042754,0.0000440,0.0021542,36,28,4927.229005391389364,896810.290154449874535,135.914004309578843,421.987673407568593
1021,1,1021,36,441,522696,21,167,MD027,6,MgD,793438,B,69,"Developed, Open Space",2.1266627,0.0008966,0.0618674,36,28,4927.229005391389364,896810.290154449874535,633.607762908566770,8606.298315161362552
1022,1,1022,36,442,522697,43,154,MD027,6,MgF,793439,B,60,Mixed Forest,1.3987637,0.0005897,0.0353843,36,28,4927.229005391389364,896810.290154449874535,412.277572720142359,5660.595534141695680
1023,1,1023,36,442,522697,43,164,MD027,6,GoB,793004,C,73,Mixed Forest,0.1194260,0.0000504,0.0036757,36,28,4927.229005391389364,896810.290154449874535,150.629665485812524,483.300008458843990
1024,1,1024,36,443,522698,43,73,MD027,6,GfC,792987,A,36,Mixed Forest,0.0405063,0.0000171,0.0006148,36,28,4927.229005391389364,896810.290154449874535,64.678564975235048,163.923314601681454
1025,1,1025,36,443,522698,43,154,MD027,6,MgF,793439,B,60,Mixed Forest,0.1818885,0.0000767,0.0046012,36,28,4927.229005391389364,896810.290154449874535,111.270481554988208,736.076685398318546
1026,1,1026,30,444,522699,41,120,MD027,6,MgD,793438,B,60,Deciduous Forest,0.2223948,0.0000938,0.0056259,30,24,1782.880544236458036,101665.454445889845374,120.000000000000000,900.000000000000000
1027,1,1027,32,445,522700,21,116,MD027,6,LeC,793014,C,79,"Developed, Open Space",0.0619922,0.0000261,0.0020648,32,26,888.278376113236845,45098.552064960909775,75.163726690789929,250.873469331603133
1028,1,1028,32,445,522700,21,119,MD027,6,MgD,793438,B,69,"Developed, Open Space",0.0741941,0.0000313,0.0021584,32,26,888.278376113236845,45098.552064960909775,85.261094950541747,300.252871339025546
1029,1,1029,32,445,522700,21,158,MD027,6,MgF,793439,B,69,"Developed, Open Space",0.0862086,0.0000363,0.0025079,32,26,888.278376113236845,45098.552064960909775,88.741368691274545,348.873659329371264
1030,1,1030,27,446,522701,22,8,MD027,6,Co,792809,C,79,"Developed, Low Intensity",0.0023054,0.0000010,0.0000768,27,25,944.511334172577563,51280.071391975972801,15.836634193855561,9.329619699092452
1031,1,1031,27,446,522701,22,116,MD027,6,LeC,793014,C,79,"Developed, Low Intensity",0.5320365,0.0002243,0.0177208,27,25,944.511334172577563,51280.071391975972801,204.370964161330733,2153.075296039517980
1032,1,1032,32,446,522701,22,119,MD027,6,MgD,793438,B,69,"Developed, Low Intensity",0.0039785,0.0000017,0.0001157,32,26,888.278376113236845,45098.552064960909775,26.750648422267645,16.100401002478478
1033,1,1033,27,446,522701,22,158,MD027,6,MgF,793439,B,69,"Developed, Low Intensity",0.4178254,0.0001762,0.0121551,27,25,944.511334172577563,51280.071391975972801,177.128116643721825,1690.879449186619013
1035,1,1035,27,448,522704,23,8,MD027,6,Co,792809,C,79,"Developed, Medium Intensity",0.2453007,0.0001034,0.0081703,27,25,944.511334172577563,51280.071391975972801,146.559068688525684,992.696877012086702
1036,1,1036,27,448,522704,23,158,MD027,6,MgF,793439,B,69,"Developed, Medium Intensity",0.0769292,0.0000324,0.0022380,27,25,944.511334172577563,51280.071391975972801,95.051096521283441,311.321599811292742
1038,1,1038,31,449,522917,43,16,MD027,6,LrF,793431,C,73,Mixed Forest,0.0187254,0.0000079,0.0005763,31,23,2384.870074047698381,274914.195571846503299,45.116301640432646,75.778996198299282
1039,1,1039,31,449,522917,43,178,MD027,6,UuB,816903,D,79,Mixed Forest,0.4549177,0.0001918,0.0151522,31,23,2384.870074047698381,274914.195571846503299,210.606768206586850,1840.986584442561025
